"","word","sentiment"
"7829","lyre","positive"
"7830","lyrical","joy"
"7831","lyrical","positive"
"7832","mace","fear"
"7833","mace","negative"
"7834","machine","trust"
"7835","mad","anger"
"7836","mad","disgust"
"7837","mad","fear"
"7838","mad","negative"
"7839","mad","sadness"
"7840","madden","anger"
"7841","madden","fear"
"7842","madden","negative"
"7843","madman","anger"
"7844","madman","fear"
"7845","madman","negative"
"7846","madness","anger"
"7847","madness","fear"
"7848","madness","negative"
"7849","mafia","fear"
"7850","mafia","negative"
"7851","mage","fear"
"7852","maggot","disgust"
"7853","maggot","negative"
"7854","magical","anticipation"
"7855","magical","joy"
"7856","magical","positive"
"7857","magical","surprise"
"7858","magician","surprise"
"7859","magnet","positive"
"7860","magnet","trust"
"7861","magnetism","positive"
"7862","magnetite","positive"
"7863","magnificence","anticipation"
"7864","magnificence","joy"
"7865","magnificence","positive"
"7866","magnificence","trust"
"7867","magnificent","anticipation"
"7868","magnificent","joy"
"7869","magnificent","positive"
"7870","magnificent","surprise"
"7871","magnificent","trust"
"7872","maiden","positive"
"7873","mail","anticipation"
"7874","main","positive"
"7875","mainstay","positive"
"7876","mainstay","trust"
"7877","maintenance","trust"
"7878","majestic","anticipation"
"7879","majestic","joy"
"7880","majestic","positive"
"7881","majestic","surprise"
"7882","majestic","trust"
"7883","majesty","positive"
"7884","majesty","trust"
"7885","major","positive"
"7886","majority","joy"
"7887","majority","positive"
"7888","majority","trust"
"7889","makeshift","negative"
"7890","malady","negative"
"7891","malaise","negative"
"7892","malaise","sadness"
"7893","malaria","disgust"
"7894","malaria","fear"
"7895","malaria","negative"
"7896","malaria","sadness"
"7897","malevolent","anger"
"7898","malevolent","disgust"
"7899","malevolent","fear"
"7900","malevolent","negative"
"7901","malevolent","sadness"
"7902","malfeasance","disgust"
"7903","malfeasance","negative"
"7904","malformation","negative"
"7905","malice","anger"
"7906","malice","fear"
"7907","malice","negative"
"7908","malicious","anger"
"7909","malicious","disgust"
"7910","malicious","fear"
"7911","malicious","negative"
"7912","malicious","sadness"
"7913","malign","anger"
"7914","malign","disgust"
"7915","malign","negative"
"7916","malignancy","fear"
"7917","malignancy","negative"
"7918","malignancy","sadness"
"7919","malignant","anger"
"7920","malignant","fear"
"7921","malignant","negative"
"7922","malpractice","anger"
"7923","malpractice","negative"
"7924","mamma","trust"
"7925","manage","positive"
"7926","manage","trust"
"7927","management","positive"
"7928","management","trust"
"7929","mandamus","fear"
"7930","mandamus","negative"
"7931","mandarin","positive"
"7932","mandarin","trust"
"7933","mange","disgust"
"7934","mange","fear"
"7935","mange","negative"
"7936","mangle","anger"
"7937","mangle","disgust"
"7938","mangle","fear"
"7939","mangle","negative"
"7940","mangle","sadness"
"7941","manhood","positive"
"7942","mania","negative"
"7943","maniac","anger"
"7944","maniac","fear"
"7945","maniac","negative"
"7946","maniacal","negative"
"7947","manifestation","fear"
"7948","manifested","positive"
"7949","manipulate","negative"
"7950","manipulation","anger"
"7951","manipulation","fear"
"7952","manipulation","negative"
"7953","manly","positive"
"7954","manna","positive"
"7955","mannered","positive"
"7956","manners","positive"
"7957","manslaughter","anger"
"7958","manslaughter","disgust"
"7959","manslaughter","fear"
"7960","manslaughter","negative"
"7961","manslaughter","sadness"
"7962","manslaughter","surprise"
"7963","manual","trust"
"7964","manufacturer","positive"
"7965","manure","disgust"
"7966","manure","negative"
"7967","mar","negative"
"7968","march","positive"
"7969","margin","negative"
"7970","margin","sadness"
"7971","marine","trust"
"7972","marked","positive"
"7973","marketable","positive"
"7974","maroon","negative"
"7975","marquis","positive"
"7976","marriage","anticipation"
"7977","marriage","joy"
"7978","marriage","positive"
"7979","marriage","trust"
"7980","marrow","joy"
"7981","marrow","positive"
"7982","marrow","trust"
"7983","marry","anticipation"
"7984","marry","fear"
"7985","marry","joy"
"7986","marry","positive"
"7987","marry","surprise"
"7988","marry","trust"
"7989","marshal","positive"
"7990","marshal","trust"
"7991","martial","anger"
"7992","martingale","negative"
"7993","martyr","fear"
"7994","martyr","negative"
"7995","martyr","sadness"
"7996","martyrdom","fear"
"7997","martyrdom","negative"
"7998","martyrdom","sadness"
"7999","marvel","positive"
"8000","marvel","surprise"
"8001","marvelous","joy"
"8002","marvelous","positive"
"8003","marvelously","joy"
"8004","marvelously","positive"
"8005","masculine","positive"
"8006","masochism","anger"
"8007","masochism","disgust"
"8008","masochism","fear"
"8009","masochism","negative"
"8010","massacre","anger"
"8011","massacre","disgust"
"8012","massacre","fear"
"8013","massacre","negative"
"8014","massacre","sadness"
"8015","massage","joy"
"8016","massage","positive"
"8017","master","positive"
"8018","masterpiece","joy"
"8019","masterpiece","positive"
"8020","mastery","anger"
"8021","mastery","joy"
"8022","mastery","positive"
"8023","mastery","trust"
"8024","matchmaker","anticipation"
"8025","mate","positive"
"8026","mate","trust"
"8027","materialism","negative"
"8028","materialist","disgust"
"8029","materialist","negative"
"8030","maternal","anticipation"
"8031","maternal","negative"
"8032","maternal","positive"
"8033","mathematical","trust"
"8034","matrimony","anticipation"
"8035","matrimony","joy"
"8036","matrimony","positive"
"8037","matrimony","trust"
"8038","matron","positive"
"8039","matron","trust"
"8040","mausoleum","sadness"
"8041","maxim","trust"
"8042","maximum","positive"
"8043","mayor","positive"
"8044","meadow","positive"
"8045","meandering","negative"
"8046","meaningless","negative"
"8047","meaningless","sadness"
"8048","measles","disgust"
"8049","measles","fear"
"8050","measles","negative"
"8051","measles","sadness"
"8052","measure","trust"
"8053","measured","positive"
"8054","measured","trust"
"8055","medal","anticipation"
"8056","medal","joy"
"8057","medal","positive"
"8058","medal","surprise"
"8059","medal","trust"
"8060","meddle","anger"
"8061","meddle","negative"
"8062","mediate","anticipation"
"8063","mediate","positive"
"8064","mediate","trust"
"8065","mediation","positive"
"8066","mediator","anticipation"
"8067","mediator","positive"
"8068","mediator","trust"
"8069","medical","anticipation"
"8070","medical","fear"
"8071","medical","positive"
"8072","medical","trust"
"8073","mediocre","negative"
"8074","mediocrity","negative"
"8075","meditate","anticipation"
"8076","meditate","joy"
"8077","meditate","positive"
"8078","meditate","trust"
"8079","mediterranean","positive"
"8080","medley","positive"
"8081","meek","sadness"
"8082","melancholic","negative"
"8083","melancholic","sadness"
"8084","melancholy","negative"
"8085","melancholy","sadness"
"8086","melee","fear"
"8087","melee","negative"
"8088","melodrama","anger"
"8089","melodrama","negative"
"8090","melodrama","sadness"
"8091","meltdown","negative"
"8092","meltdown","sadness"
"8093","memento","positive"
"8094","memorable","joy"
"8095","memorable","positive"
"8096","memorable","surprise"
"8097","memorable","trust"
"8098","memorials","sadness"
"8099","menace","anger"
"8100","menace","fear"
"8101","menace","negative"
"8102","menacing","anger"
"8103","menacing","fear"
"8104","menacing","negative"
"8105","mending","positive"
"8106","menial","negative"
"8107","menses","positive"
"8108","mentor","positive"
"8109","mentor","trust"
"8110","mercenary","fear"
"8111","mercenary","negative"
"8112","merchant","trust"
"8113","merciful","positive"
"8114","merciless","fear"
"8115","merciless","negative"
"8116","mercy","positive"
"8117","merge","anticipation"
"8118","merge","positive"
"8119","merit","positive"
"8120","merit","trust"
"8121","meritorious","joy"
"8122","meritorious","positive"
"8123","meritorious","trust"
"8124","merriment","joy"
"8125","merriment","positive"
"8126","merriment","surprise"
"8127","merry","joy"
"8128","merry","positive"
"8129","mess","disgust"
"8130","mess","negative"
"8131","messenger","trust"
"8132","messy","disgust"
"8133","messy","negative"
"8134","metastasis","negative"
"8135","methanol","negative"
"8136","metropolitan","positive"
"8137","mettle","positive"
"8138","microscope","trust"
"8139","microscopy","positive"
"8140","midwife","anticipation"
"8141","midwife","joy"
"8142","midwife","negative"
"8143","midwife","positive"
"8144","midwife","trust"
"8145","midwifery","positive"
"8146","mighty","anger"
"8147","mighty","fear"
"8148","mighty","joy"
"8149","mighty","positive"
"8150","mighty","trust"
"8151","mildew","disgust"
"8152","mildew","negative"
"8153","military","fear"
"8154","militia","anger"
"8155","militia","fear"
"8156","militia","negative"
"8157","militia","sadness"
"8158","mill","anticipation"
"8159","mime","positive"
"8160","mimicry","negative"
"8161","mimicry","surprise"
"8162","mindful","positive"
"8163","mindfulness","positive"
"8164","minimize","negative"
"8165","minimum","negative"
"8166","ministry","joy"
"8167","ministry","positive"
"8168","ministry","trust"
"8169","minority","negative"
"8170","miracle","anticipation"
"8171","miracle","joy"
"8172","miracle","positive"
"8173","miracle","surprise"
"8174","miracle","trust"
"8175","miraculous","joy"
"8176","miraculous","positive"
"8177","miraculous","surprise"
"8178","mire","disgust"
"8179","mire","negative"
"8180","mirth","joy"
"8181","mirth","positive"
"8182","misbehavior","anger"
"8183","misbehavior","disgust"
"8184","misbehavior","negative"
"8185","misbehavior","surprise"
"8186","miscarriage","fear"
"8187","miscarriage","negative"
"8188","miscarriage","sadness"
"8189","mischief","negative"
"8190","mischievous","negative"
"8191","misconception","anger"
"8192","misconception","disgust"
"8193","misconception","fear"
"8194","misconception","negative"
"8195","misconduct","disgust"
"8196","misconduct","negative"
"8197","miserable","anger"
"8198","miserable","disgust"
"8199","miserable","negative"
"8200","miserable","sadness"
"8201","miserably","negative"
"8202","miserably","sadness"
"8203","misery","anger"
"8204","misery","disgust"
"8205","misery","fear"
"8206","misery","negative"
"8207","misery","sadness"
"8208","misfortune","fear"
"8209","misfortune","negative"
"8210","misfortune","sadness"
"8211","misguided","disgust"
"8212","misguided","negative"
"8213","mishap","disgust"
"8214","mishap","fear"
"8215","mishap","negative"
"8216","mishap","sadness"
"8217","mishap","surprise"
"8218","misinterpretation","negative"
"8219","mislead","anger"
"8220","mislead","fear"
"8221","mislead","negative"
"8222","mislead","trust"
"8223","misleading","anger"
"8224","misleading","disgust"
"8225","misleading","negative"
"8226","mismanagement","negative"
"8227","mismatch","negative"
"8228","misnomer","negative"
"8229","misplace","anger"
"8230","misplace","disgust"
"8231","misplace","negative"
"8232","misplaced","negative"
"8233","misrepresent","negative"
"8234","misrepresentation","negative"
"8235","misrepresentation","sadness"
"8236","misrepresented","anger"
"8237","misrepresented","negative"
"8238","missile","fear"
"8239","missing","fear"
"8240","missing","negative"
"8241","missing","sadness"
"8242","missionary","positive"
"8243","misstatement","anger"
"8244","misstatement","disgust"
"8245","misstatement","negative"
"8246","mistake","negative"
"8247","mistake","sadness"
"8248","mistaken","fear"
"8249","mistaken","negative"
"8250","mistress","anger"
"8251","mistress","disgust"
"8252","mistress","negative"
"8253","mistrust","disgust"
"8254","mistrust","fear"
"8255","mistrust","negative"
"8256","misunderstand","negative"
"8257","misunderstanding","anger"
"8258","misunderstanding","negative"
"8259","misunderstanding","sadness"
"8260","misuse","negative"
"8261","mite","disgust"
"8262","mite","negative"
"8263","moan","fear"
"8264","moan","sadness"
"8265","moat","trust"
"8266","mob","anger"
"8267","mob","fear"
"8268","mob","negative"
